WellId,DateTimeStamp,WHP,CHP
404,2022-10-01T14:53:15,30.808332,29.579166
401,2022-10-01T14:13:47,312.26666,78.558334
400,2022-10-01T11:28:10,270.46457,73.925
402,2022-10-01T14:55:23,312.75833,87.979164
406,2022-10-01T09:44:11,338.60416,94.5875
403,2022-10-01T12:38:01,58.95,54.329166
405,2022-10-01T11:32:33,134.6,83.825
404,2022-10-01T15:03:45,30.704166,29.25
407,2022-10-01T09:45:46,342.86874,106.81458
403,2022-10-01T12:48:31,58.185417,54.34375
400,2022-10-01T11:38:40,276.3875,73.92917
402,2022-10-01T15:05:53,313.47708,89.34167
406,2022-10-01T09:54:41,331.69168,95.7375
403,2022-10-01T12:59:01,58.547916,54.316666
405,2022-10-01T11:43:03,134.48334,85.22708
404,2022-10-01T15:14:15,34.022915,29.864584
407,2022-10-01T09:56:16,334.14792,107.44375
403,2022-10-01T13:09:31,57.9,53.989582
400,2022-10-01T11:49:10,287.60834,74.589584
402,2022-10-01T15:16:23,323.6875,88.7
406,2022-10-01T10:05:11,336.22708,95.25625
403,2022-10-01T13:20:01,58.516666,54.65
405,2022-10-01T11:53:33,137.01875,86.31042
404,2022-10-01T15:24:45,32.058334,29.166666
407,2022-10-01T10:06:46,332.7646,106.785416
403,2022-10-01T13:30:31,58.827084,54.941666
400,2022-10-01T11:59:40,292.88333,75.291664
402,2022-10-01T15:26:53,319.08334,88.04792
406,2022-10-01T10:15:41,342.7875,94.75833
403,2022-10-01T13:41:01,59.283333,55.04375
405,2022-10-01T12:04:03,136.55833,85.05625
404,2022-10-01T15:35:15,28.889584,29.160418
407,2022-10-01T10:17:16,340.16666,106.87292
403,2022-10-01T13:51:31,58.220833,54.733334
400,2022-10-01T12:10:10,304.37708,75.975
402,2022-10-01T15:37:23,318.75626,88.02917
406,2022-10-01T10:26:11,327.05417,94.975
403,2022-10-01T14:02:01,58.170834,54.841667
405,2022-10-01T12:14:33,136.64166,85.62292
404,2022-10-01T15:45:45,31.3875,29.179167
407,2022-10-01T10:27:46,324.25418,107.32083
403,2022-10-01T14:12:31,57.554165,54.954166
402,2022-10-01T15:47:53,310.15,88.027084
406,2022-10-01T10:36:41,334.37708,95.20625
403,2022-10-01T14:23:01,58.789585,55.04375
404,2022-10-01T15:56:15,37.539585,29.570833
407,2022-10-01T10:38:16,332.28125,106.82917
403,2022-10-01T14:33:31,57.791668,55.066666
402,2022-10-01T15:58:23,298.44168,88.76875
406,2022-10-01T10:47:11,322.31876,95.92083
403,2022-10-01T14:44:01,55.025,52.26875
404,2022-10-01T16:06:45,32.9,30.525
407,2022-10-01T10:48:46,328.05,107.479164
403,2022-10-01T14:54:31,53.095833,50.133335
402,2022-10-01T16:08:53,306.12918,89.375
406,2022-10-01T10:57:41,334.73334,95.81875
404,2022-10-01T16:17:15,33.6625,30.529167
407,2022-10-01T10:59:16,328.21875,107.46667
402,2022-10-01T16:19:23,302.05832,90.08125
406,2022-10-01T11:08:11,331.28958,95.2375
404,2022-10-01T16:27:45,35.8625,31.172916
407,2022-10-01T11:09:46,332.8375,107.18125
406,2022-10-01T11:18:41,342.03958,93.8625
407,2022-10-01T11:20:16,344.41458,106.652084
406,2022-10-01T11:29:11,343.47083,93.8125
407,2022-10-01T11:30:46,338.7625,106.28125
402,2022-10-01T16:29:53,297.35208,90.05417
400,2022-10-01T12:20:40,309.4479,76.68958
406,2022-10-01T11:39:41,320.80832,95.17292
404,2022-10-01T16:38:15,35.716667,29.920834
405,2022-10-01T12:25:03,137.27083,86.83125
407,2022-10-01T11:41:16,320.4875,107.21667
402,2022-10-01T16:40:23,320.79584,89.47083
400,2022-10-01T12:31:10,314.6146,76.745834
406,2022-10-01T11:50:11,309.35834,96.48333
404,2022-10-01T16:48:45,31.583334,30.35625
405,2022-10-01T12:35:33,135.20833,86.3125
407,2022-10-01T11:51:46,310.60834,108.0125
402,2022-10-01T16:50:53,325.225,89.339584
400,2022-10-01T12:41:40,332.25,78.3125
406,2022-10-01T12:00:41,330.24792,95.87292
404,2022-10-01T16:59:15,30.958334,30.575
405,2022-10-01T12:46:03,134.95625,84.93958
407,2022-10-01T12:02:16,334.90833,107.354164
402,2022-10-01T17:01:23,312.98126,89.51667
400,2022-10-01T12:52:11,303.09793,82.833336
406,2022-10-01T12:11:11,341.64166,95.15625
404,2022-10-01T17:09:45,29.5625,30.41875
405,2022-10-01T12:56:33,135.64792,84.2
407,2022-10-01T12:12:46,341.51666,108.0875
402,2022-10-01T17:11:53,327.5,89.347916
400,2022-10-01T13:02:41,284.1625,82.825
406,2022-10-01T12:21:41,326.87292,96.8
404,2022-10-01T17:20:15,32.525,30.0375
405,2022-10-01T13:07:03,138.1375,84.23542
407,2022-10-01T12:23:16,330.00208,108.07917
402,2022-10-01T17:22:23,317.3896,89.33542
400,2022-10-01T13:13:11,265.41043,81.525
406,2022-10-01T12:32:11,334.96667,97.239586
404,2022-10-01T17:30:45,29.325,30.55
405,2022-10-01T13:17:33,135.69167,84.5375
407,2022-10-01T12:33:46,335.5146,107.6375
402,2022-10-01T17:32:53,310.25626,89.33125
400,2022-10-01T13:23:41,253.48958,80.385414
406,2022-10-01T12:42:41,337.3896,95.683334
404,2022-10-01T17:41:15,30.195833,30.577084
405,2022-10-01T13:28:03,135.18333,84.92917
407,2022-10-01T12:44:16,337.44168,106.745834
402,2022-10-01T17:43:23,320.73334,89.333336
400,2022-10-01T13:34:11,246.97708,79.27292
406,2022-10-01T12:53:11,343.5875,94.495834
404,2022-10-01T17:51:45,32.45625,30.5125
405,2022-10-01T13:38:33,137.60208,85.61042
407,2022-10-01T12:54:46,335.63333,106.725
402,2022-10-01T17:53:53,308.47916,90.0375
400,2022-10-01T13:44:41,239.27083,78.322914
406,2022-10-01T13:03:41,340.20834,94.52917
404,2022-10-01T18:02:15,28.935417,30.0625
405,2022-10-01T13:49:03,137.04375,85.75
407,2022-10-01T13:05:16,336.8875,106.754166
402,2022-10-01T18:04:23,323.1771,89.3375
400,2022-10-01T13:55:11,238.70625,77.26667
406,2022-10-01T13:14:11,325.68332,94.552086
404,2022-10-01T18:12:45,32.608334,31.164583
405,2022-10-01T13:59:33,136.36041,85.625
407,2022-10-01T13:15:46,320.56458,106.70417
402,2022-10-01T18:14:53,320.1729,88.6375
400,2022-10-01T14:05:41,232.21875,76.152084
406,2022-10-01T13:24:41,324.1125,94.72708
404,2022-10-01T18:23:15,32.316666,31.027082
405,2022-10-01T14:10:03,135.67084,85.73542
407,2022-10-01T13:26:16,325.06668,106.7875
402,2022-10-01T18:25:23,298.14584,88.65625
400,2022-10-01T14:16:11,236.20625,76.60625
406,2022-10-01T13:35:11,326.90625,95.927086
404,2022-10-01T18:33:45,30.78125,30.560417
401,2022-10-01T14:24:17,309.87292,77.88958
403,2022-10-01T15:05:02,52.645832,49.629166
402,2022-10-01T18:35:53,300.77292,89.333336
401,2022-10-01T14:34:47,309.81668,77.84375
403,2022-10-01T15:15:32,52.6125,49.722916
404,2022-10-01T18:44:15,29.883333,30.564583
401,2022-10-01T14:45:17,308.68124,77.26875
403,2022-10-01T15:26:02,0,49.741665
402,2022-10-01T18:46:23,297.43332,88.722916
401,2022-10-01T14:55:47,309.98334,77.31875
403,2022-10-01T15:36:32,52.391666,49.722916
404,2022-10-01T18:54:45,32.847916,31.225
401,2022-10-01T15:06:17,309.57083,78.5625
403,2022-10-01T15:47:02,52.991665,49.745834
402,2022-10-01T18:56:53,311.60626,88.63125
401,2022-10-01T15:16:47,309.16043,77.833336
403,2022-10-01T15:57:32,53.566666,49.739582
404,2022-10-01T19:05:15,31.202084,31.24375
401,2022-10-01T15:27:17,318.6146,77.166664
403,2022-10-01T16:08:02,52.96875,49.102085
402,2022-10-01T19:07:23,321.3854,88.625
401,2022-10-01T15:37:47,309.6875,77.1125
403,2022-10-01T16:18:32,52.566666,49.116665
404,2022-10-01T19:15:45,32.077084,31.220833
401,2022-10-01T15:48:17,301.54166,77.20625
403,2022-10-01T16:29:02,52.74375,49.308334
402,2022-10-01T19:17:53,312.1729,88.566666
401,2022-10-01T15:58:47,282.25418,77.895836
403,2022-10-01T16:39:32,52.247917,49.683334
401,2022-10-01T16:09:17,297.52917,78.58125
403,2022-10-01T16:50:02,53.725,49.433334
401,2022-10-01T16:19:47,294.4625,79.27917
403,2022-10-01T17:00:32,58.475,51.320835
401,2022-10-01T16:30:17,292.1979,79.214584
403,2022-10-01T17:11:02,59.139584,53.35625
403,2022-10-01T17:21:32,0,53.202084
403,2022-10-01T17:32:02,61.00625,53.833332
407,2022-10-01T13:36:46,327.48334,107.447914
405,2022-10-01T14:20:33,135.725,85.222916
403,2022-10-01T17:42:32,59.629166,53.94375
406,2022-10-01T13:45:41,332.28333,96.64167
400,2022-10-01T14:26:41,250.22708,76.660416
403,2022-10-01T17:53:02,57.89375,54.589584
407,2022-10-01T13:47:16,325.14166,108.04792
405,2022-10-01T14:31:03,134.70833,84.875
403,2022-10-01T18:03:32,58.783333,0
406,2022-10-01T13:56:11,332.10416,96.40625
400,2022-10-01T14:37:11,260.4271,76.68125
403,2022-10-01T18:14:02,58.9625,54.552082
407,2022-10-01T13:57:46,326.69376,108.104164
405,2022-10-01T14:41:33,135.8625,84.82708
403,2022-10-01T18:24:32,60.160416,54.875
406,2022-10-01T14:06:41,335.72708,96.6375
400,2022-10-01T14:47:41,263.37708,76.01667
403,2022-10-01T18:35:02,60.427082,56.102085
407,2022-10-01T14:08:16,330.43958,108.14375
405,2022-10-01T14:52:03,137.04584,84.23125
403,2022-10-01T18:45:32,0,57.4625
406,2022-10-01T14:17:11,338.3229,95.760414
400,2022-10-01T14:58:11,273.0375,76.15625
403,2022-10-01T18:56:02,56.185417,52.179165
407,2022-10-01T14:18:46,339.85,107.38958
405,2022-10-01T15:02:33,136.69167,84.99167
403,2022-10-01T19:06:32,62.116665,54.608334
406,2022-10-01T14:27:41,340.16666,95.225
400,2022-10-01T15:08:41,271.67917,75.95208
403,2022-10-01T19:17:02,53.25,51.647915
407,2022-10-01T14:29:16,342.44583,107.145836
405,2022-10-01T15:13:03,138.15834,0
403,2022-10-01T19:27:32,55.870834,56.064583
406,2022-10-01T14:38:11,332.53958,95.24375
400,2022-10-01T15:19:11,284.225,76.01667
403,2022-10-01T19:38:02,524916650,52.554165
407,2022-10-01T14:39:46,336.4875,107.354164
405,2022-10-01T15:23:33,138.60417,84.71875
403,2022-10-01T19:48:32,53.15,50.572918
406,2022-10-01T14:48:41,342.09793,94.525
400,2022-10-01T15:29:41,334.38126,68.55625
403,2022-10-01T19:59:02,55.416668,55.666668
407,2022-10-01T14:50:16,341.27292,106.79792
405,2022-10-01T15:34:03,139.97084,84.1625
401,2022-10-01T16:40:47,302.28543,78.56875
404,2022-10-01T19:26:15,31.664583,31.485416
406,2022-10-01T14:59:11,339.67917,94.816666
400,2022-10-01T15:40:11,342.5625,73.21042
401,2022-10-01T16:51:17,311.95,78.027084
402,2022-10-01T19:28:23,318.39374,88.59375
407,2022-10-01T15:00:46,339.16876,107.46042
405,2022-10-01T15:44:33,142.05417,84.191666
401,2022-10-01T17:01:47,305.95416,78.65417
404,2022-10-01T19:36:45,33.572918,31.033333
406,2022-10-01T15:09:41,328.25833,95.995834
400,2022-10-01T15:50:41,348.01666,76.03333
401,2022-10-01T17:12:17,315.48334,78.64375
402,2022-10-01T19:38:53,323.89584,87.895836
407,2022-10-01T15:11:16,0,107.49167
405,2022-10-01T15:55:03,138.89375,84.2
401,2022-10-01T17:22:47,309.21457,78.61042
404,2022-10-01T19:47:15,29.410418,30.74375
406,2022-10-01T15:20:11,346.93542,95.29375
400,2022-10-01T16:01:11,348.65833,77.239586
401,2022-10-01T17:33:17,307.6146,78.675
402,2022-10-01T19:49:23,310.59167,0
407,2022-10-01T15:21:46,345.34167,106.78125
405,2022-10-01T16:05:33,0,85.53125
401,2022-10-01T17:43:47,307.50418,78.6125
404,2022-10-01T19:57:45,33.339584,30.622917
400,2022-10-01T16:11:41,349.93542,77.45417
401,2022-10-01T17:54:17,301.76666,79.222916
402,2022-10-01T19:59:53,301.3896,89.15417
405,2022-10-01T16:16:03,136.15,86.26875
401,2022-10-01T18:04:47,313.3125,78.64792
404,2022-10-01T20:08:15,29.691668,30.30625
400,2022-10-01T16:22:11,346.8896,77.9125
401,2022-10-01T18:15:17,311.79376,77.91875
402,2022-10-01T20:10:23,293.5104,89.504166
405,2022-10-01T16:26:33,134.3875,86.260414
401,2022-10-01T18:25:47,305.74374,77.8875
404,2022-10-01T20:18:45,33.745834,31.26875
401,2022-10-01T18:36:17,297.03333,78.635414
402,2022-10-01T20:20:53,308.9375,89.97708
401,2022-10-01T18:46:47,301.70624,77.995834
404,2022-10-01T20:29:15,0,31.983334
401,2022-10-01T18:57:17,308.47083,77.975
402,2022-10-01T20:31:23,318.6625,89.3125
404,2022-10-01T20:39:45,31.695833,32.533333
402,2022-10-01T20:41:53,325.47916,88.6
404,2022-10-01T20:50:15,33.43125,32.61875
402,2022-10-01T20:52:23,0,89.29792
404,2022-10-01T21:00:45,33.445835,32.627083
402,2022-10-01T21:02:53,307.82916,89.16875
404,2022-10-01T21:11:15,34.33125,32.002083
402,2022-10-01T21:13:23,320.41458,89.32917
404,2022-10-01T21:21:45,30.752083,31.729166
402,2022-10-01T21:23:53,292.1771,90.45417
404,2022-10-01T21:32:15,32.316666,31.9875
402,2022-10-01T21:34:23,304.4896,89.847916
404,2022-10-01T21:42:45,35.497917,32.61875
402,2022-10-01T21:44:53,319.91043,89.00833
404,2022-10-01T21:53:15,32.227085,31.285418
402,2022-10-01T21:55:23,308.93542,88.635414
401,2022-10-01T19:07:47,311.8875,77.98333
406,2022-10-01T15:30:41,347.22293,94.32083
404,2022-10-01T22:03:45,34.620834,31.954166
401,2022-10-01T19:18:17,305.6729,77.80625
407,2022-10-01T15:32:16,335.71667,106.822914
402,2022-10-01T22:05:53,317.275,88.65833
401,2022-10-01T19:28:47,313.77707,77.93958
406,2022-10-01T15:41:11,330.91458,94.285416
404,2022-10-01T22:14:15,33.070835,31.227083
401,2022-10-01T19:39:17,317.08334,77.285416
407,2022-10-01T15:42:46,322.40625,106.370834
402,2022-10-01T22:16:23,305.9479,89.90417
401,2022-10-01T19:49:47,306.9271,76.93958
406,2022-10-01T15:51:41,328.21042,94.53125
404,2022-10-01T22:24:45,33.083332,31.252083
401,2022-10-01T20:00:17,292.22708,78.583336
407,2022-10-01T15:53:16,323.19376,106.77917
402,2022-10-01T22:26:53,294.85626,91.308334
401,2022-10-01T20:10:47,286.5104,78.84167
406,2022-10-01T16:02:11,322.2396,95.95
404,2022-10-01T22:35:15,31.822916,31.764584
401,2022-10-01T20:21:17,302.36874,79.32917
407,2022-10-01T16:03:46,317.525,107.4625
402,2022-10-01T22:37:23,297.12292,90.625
401,2022-10-01T20:31:47,304.50626,78.64167
406,2022-10-01T16:12:41,322.17917,96.66875
404,2022-10-01T22:45:45,31.991667,31.335417
401,2022-10-01T20:42:17,319.36667,77.92917
407,2022-10-01T16:14:16,324.6875,108.49375
402,2022-10-01T22:47:53,312.6104,89.3125
401,2022-10-01T20:52:47,301.1771,78.65417
406,2022-10-01T16:23:11,317.72083,96.660416
404,2022-10-01T22:56:15,30.683332,31.014584
401,2022-10-01T21:03:17,308.11874,78.6
407,2022-10-01T16:24:46,319.2354,108.27917
402,2022-10-01T22:58:23,329.16876,88.61667
401,2022-10-01T21:13:47,307.2125,78.73125
406,2022-10-01T16:33:41,322.31876,96.683334
404,2022-10-01T23:06:45,32.3375,30.597918
401,2022-10-01T21:24:17,285.8875,79.99375
407,2022-10-01T16:35:16,324.31876,108.285416
402,2022-10-01T23:08:53,317.47916,87.97708
403,2022-10-01T20:09:32,54.458332,54.029167
400,2022-10-01T16:32:41,342.24374,75.364586
406,2022-10-01T16:44:11,331.21875,95.489586
404,2022-10-01T23:17:15,0,30.920834
403,2022-10-01T20:20:02,63.46875,57.24375
405,2022-10-01T16:37:03,136.13333,86.22708
407,2022-10-01T16:45:46,336.52084,107.18542
402,2022-10-01T23:19:23,320.7,87.92083
403,2022-10-01T20:30:32,58.6375,53.29375
400,2022-10-01T16:43:11,0,67.875
406,2022-10-01T16:54:41,340.80417,96.10208
404,2022-10-01T23:27:45,32.170834,30.629168
403,2022-10-01T20:41:02,54.589584,54.63125
405,2022-10-01T16:47:33,147.56667,84.833336
407,2022-10-01T16:56:16,338.21042,108.354164
402,2022-10-01T23:29:53,315.14792,88.65833
403,2022-10-01T20:51:32,61.329166,56.175
400,2022-10-01T16:53:41,309.34793,60.40625
406,2022-10-01T17:05:11,332.275,96.0125
404,2022-10-01T23:38:15,32.85,31.691668
403,2022-10-01T21:02:02,60.725,53.30625
405,2022-10-01T16:58:03,147.32709,85.625
407,2022-10-01T17:06:46,335.12918,107.73333
402,2022-10-01T23:40:23,306.2979,89.53333
403,2022-10-01T21:12:32,61.685417,5.63146E+11
400,2022-10-01T17:04:11,308.80624,58.270832
406,2022-10-01T17:15:41,340.11874,96
404,2022-10-01T23:48:45,31.0375,31.28125
403,2022-10-01T21:23:02,51.629166,51.372917
405,2022-10-01T17:08:33,140.75417,85.46667
407,2022-10-01T17:17:16,338.18332,0
402,2022-10-01T23:50:53,313.3125,0
403,2022-10-01T21:33:32,64.472916,55.5375
400,2022-10-01T17:14:41,332.0479,65.347916
404,2022-10-01T23:59:15,29.652082,31.216667
403,2022-10-01T21:44:02,60.964584,55.40625
405,2022-10-01T17:19:03,138.67291,85.475
403,2022-10-01T21:54:32,60.683334,55.06875
400,2022-10-01T17:25:11,347.02292,74.245834
403,2022-10-01T22:05:02,63.472916,54.89375
405,2022-10-01T17:29:33,141.03125,85.4125
403,2022-10-01T22:15:32,61.802082,57.245834
400,2022-10-01T17:35:41,351.4875,79.691666
403,2022-10-01T22:26:02,64.29792,55.6125
405,2022-10-01T17:40:03,143.88333,85.597916
403,2022-10-01T22:36:32,52.435417,52.075
400,2022-10-01T17:46:11,360.7021,84.36875
405,2022-10-01T17:50:33,145.84792,85.49167
400,2022-10-01T17:56:41,361.1354,85.666664
405,2022-10-01T18:01:03,146.38126,85.425
400,2022-10-01T18:07:11,3.62692E+11,86.29583
405,2022-10-01T18:11:33,148.11458,84.770836
400,2022-10-01T18:17:41,0,83.54583
405,2022-10-01T18:22:03,146.31667,84.4875
400,2022-10-01T18:28:11,343.625,77.07917
406,2022-10-01T17:26:11,0,95.760414
401,2022-10-01T21:34:47,301.6375,79.23542
405,2022-10-01T18:32:33,148.55208,84.70625
407,2022-10-01T17:27:46,327.64792,108.36667
401,2022-10-01T21:45:17,313.67917,78.597916
400,2022-10-01T18:38:41,321.23126,67.83542
406,2022-10-01T17:36:41,327.39166,96.1
401,2022-10-01T21:55:47,310.5625,78.01667
405,2022-10-01T18:43:03,138.57709,85.37708
407,2022-10-01T17:38:16,330.43124,108.433334
401,2022-10-01T22:06:17,303.26874,78.35208
400,2022-10-01T18:49:11,302.62918,60.329166
406,2022-10-01T17:47:11,334.5,95.36667
401,2022-10-01T22:16:47,305.96457,79.34167
405,2022-10-01T18:53:33,137.66458,84.72083
407,2022-10-01T17:48:46,0,107.76667
401,2022-10-01T22:27:17,291.22083,80.71667
400,2022-10-01T18:59:41,290.84167,56.2375
406,2022-10-01T17:57:41,325.33124,96.520836
401,2022-10-01T22:37:47,296.68124,80.09167
405,2022-10-01T19:04:03,141.40208,84.73333
407,2022-10-01T17:59:16,327.65,108.447914
401,2022-10-01T22:48:17,308.40625,78.64375
400,2022-10-01T19:10:11,328.14374,61.991665
406,2022-10-01T18:08:11,337.96875,95.36875
401,2022-10-01T22:58:47,315.71457,77.95417
405,2022-10-01T19:14:33,140.87083,84.21875
407,2022-10-01T18:09:46,345.83334,107.82917
401,2022-10-01T23:09:17,312.2,77.277084
400,2022-10-01T19:20:41,336.575,71.308334
406,2022-10-01T18:18:41,337.0479,95.104164
401,2022-10-01T23:19:47,315.52917,77.31458
405,2022-10-01T19:25:03,141.20833,85.10208
407,2022-10-01T18:20:16,341.6146,107.75833
401,2022-10-01T23:30:17,303.88126,78.65833
400,2022-10-01T19:31:11,344.61667,77.38958
406,2022-10-01T18:29:11,320.4479,94.770836
401,2022-10-01T23:40:47,300.87918,79.31875
405,2022-10-01T19:35:33,143.5,83.9375
407,2022-10-01T18:30:46,324.91666,107.45417
403,2022-10-01T22:47:02,61.897915,54.883335
400,2022-10-01T19:41:41,337.5729,81.09167
406,2022-10-01T18:39:41,314.35834,96.152084
403,2022-10-01T22:57:32,59.15625,54.991665
405,2022-10-01T19:46:03,144.23125,83.68542
407,2022-10-01T18:41:16,319.46042,107.8375
403,2022-10-01T23:08:02,57.835415,55.320835
400,2022-10-01T19:52:11,331.8229,79.972916
406,2022-10-01T18:50:11,323.87918,0
403,2022-10-01T23:18:32,58.816666,54.63125
405,2022-10-01T19:56:33,133.9125,84.64792
407,2022-10-01T18:51:46,331.91043,0
403,2022-10-01T23:29:02,56.44375,54.177082
400,2022-10-01T20:02:41,340.16666,80.11042
406,2022-10-01T19:00:41,338.9,94.85
403,2022-10-01T23:39:32,57.885418,54.841667
405,2022-10-01T20:07:03,140.58542,86.01458
407,2022-10-01T19:02:16,338.49167,107.76458
403,2022-10-01T23:50:02,58.947918,54.304165
400,2022-10-01T20:13:11,348.96667,79.541664
406,2022-10-01T19:11:11,331.09375,94.75
405,2022-10-01T20:17:33,147.84375,86.666664
407,2022-10-01T19:12:46,335.16876,107.0625
400,2022-10-01T20:23:41,0,81.65417
406,2022-10-01T19:21:41,330.23126,95.441666
405,2022-10-01T20:28:03,143.54791,85.54583
407,2022-10-01T19:23:16,338.6625,107.791664
400,2022-10-01T20:34:11,353.71667,81.26458
405,2022-10-01T20:38:33,147.77916,84.683334
406,2022-10-01T19:32:11,344.41666,94.675
401,2022-10-01T23:51:17,308.68124,79.99167
400,2022-10-01T20:44:41,340.575,78.33125
407,2022-10-01T19:33:46,341.66043,0
405,2022-10-01T20:49:03,148.12709,85.32083
406,2022-10-01T19:42:41,339.60416,94.01667
400,2022-10-01T20:55:11,340.675,77.52292
407,2022-10-01T19:44:16,341.3625,107.14167
405,2022-10-01T20:59:33,158.67084,85.30625
406,2022-10-01T19:53:11,325.32916,94.01667
400,2022-10-01T21:05:41,339.44168,78.291664
407,2022-10-01T19:54:46,323.22293,107.09375
405,2022-10-01T21:10:03,151.54167,85.3125
406,2022-10-01T20:03:41,305.41458,0
400,2022-10-01T21:16:11,333.29166,78.714584
407,2022-10-01T20:05:16,306.65833,108.416664
405,2022-10-01T21:20:33,152.51875,86.191666
406,2022-10-01T20:14:11,311.5625,96.833336
400,2022-10-01T21:26:41,331.275,80.25625
407,2022-10-01T20:15:46,316.18332,108.48333
405,2022-10-01T21:31:03,147.60834,86.010414
406,2022-10-01T20:24:41,333.74167,96.566666
400,2022-10-01T21:37:11,339,81.00833
407,2022-10-01T20:26:16,334.2125,108.48333
405,2022-10-01T21:41:33,145.39583,85.32708
406,2022-10-01T20:35:11,335.3896,95.354164
400,2022-10-01T21:47:41,354.58124,82.525
407,2022-10-01T20:36:46,343.53958,107.77292
405,2022-10-01T21:52:03,142.05,84.66458
406,2022-10-01T20:45:41,342.09583,95.4
400,2022-10-01T21:58:11,353.19583,81.683334
407,2022-10-01T20:47:16,336.30832,108.31042
405,2022-10-01T22:02:33,148.32083,84.63958
406,2022-10-01T20:56:11,324.55417,95.458336
400,2022-10-01T22:08:41,354.85416,81.64792
407,2022-10-01T20:57:46,332.21667,107.79375
405,2022-10-01T22:13:03,151.26875,85.57083
406,2022-10-01T21:06:41,339.60416,95.71042
400,2022-10-01T22:19:11,353.6729,80.975
407,2022-10-01T21:08:16,337.04584,107.79375
405,2022-10-01T22:23:33,0,87.26667
406,2022-10-01T21:17:11,327.57916,96.80625
400,2022-10-01T22:29:41,347.3625,79.76667
407,2022-10-01T21:18:46,322.91666,109.14375
405,2022-10-01T22:34:03,148.35834,87.375
400,2022-10-01T22:40:11,332.15,73.92292
405,2022-10-01T22:44:33,147.57916,0
406,2022-10-01T21:27:41,308.24792,96.89375
400,2022-10-01T22:50:41,307.4229,63.666668
407,2022-10-01T21:29:16,307.41876,109.05625
405,2022-10-01T22:55:03,148.8625,84.63333
406,2022-10-01T21:38:11,332.29166,95.79792
400,2022-10-01T23:01:11,29701874,57.547916
407,2022-10-01T21:39:46,336.81458,108.2875
405,2022-10-01T23:05:33,146.91458,83.964584
406,2022-10-01T21:48:41,343.85416,0
400,2022-10-01T23:11:41,327.0729,59.8375
407,2022-10-01T21:50:16,347.2875,107.785416
405,2022-10-01T23:16:03,146.40208,84.00625
406,2022-10-01T21:59:11,328.775,95.38125
400,2022-10-01T23:22:11,344.5729,70.37708
407,2022-10-01T22:00:46,0,107.802086
405,2022-10-01T23:26:33,145.72917,84.677086
406,2022-10-01T22:09:41,329.025,95.489586
400,2022-10-01T23:32:41,347.70416,76.15625
407,2022-10-01T22:11:16,327.57916,107.99167
405,2022-10-01T23:37:03,144.4375,86.05417
406,2022-10-01T22:20:11,323.34167,97.51875
400,2022-10-01T23:43:11,350.00418,78.354164
407,2022-10-01T22:21:46,324.50208,109.84583
405,2022-10-01T23:47:33,143.35417,86.24375
406,2022-10-01T22:30:41,309.28543,0
400,2022-10-01T23:53:41,351.18542,79.675
407,2022-10-01T22:32:16,309.8271,109.84583
405,2022-10-01T23:58:03,148.19376,86.566666
406,2022-10-01T22:41:11,325.82083,96.84375
407,2022-10-01T22:42:46,334.89166,108.885414
406,2022-10-01T22:51:41,339.49374,95.4375
407,2022-10-01T22:53:16,343.62292,107.85
406,2022-10-01T23:02:11,341.825,94695839
407,2022-10-01T23:03:46,344.68958,107.0875
406,2022-10-01T23:12:41,340.4625,94.72708
407,2022-10-01T23:14:16,337.46042,107.08125
406,2022-10-01T23:23:11,0,94.68958
407,2022-10-01T23:24:46,339.40833,107.71042
406,2022-10-01T23:33:41,324.1375,96.20208
407,2022-10-01T23:35:16,328.85,108.56875
406,2022-10-01T23:44:11,328.27084,96.84375
407,2022-10-01T23:45:46,328.04376,108.447914
406,2022-10-01T23:54:41,336.69376,97.4875
407,2022-10-01T23:56:16,341.1771,109.104164
